hour,customer_id,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-06-22 12:00:00,C004,9,6357,4559,1798,0.0076,100.0,0.0,0.0,0.0,6645.0,9651.4,10396.68,8706.0,166.6,1,3,4,0.0,11.1111,44.4444,0.0,277,706.3333,0.3944,0.0008,0.0008,15.406
2026-06-22 12:00:00,C005,9,5415,3822,1593,0.0071,100.0,0.0,0.0,0.0,6843.0,7961.0,8116.2,6976.0,156.0,1,3,3,0.0,0.0,11.1111,0.0,226,601.6667,0.4168,0.0008,0.0008,14.1871
2026-06-22 12:00:00,C006,12,9126,6416,2710,0.011,91.6667,8.3333,8.3333,0.0,6904.5,8126.1,8336.42,6959.85,99.95,1,3,3,8.3333,0.0,25.0,0.0,461,760.5,0.4224,0.0009,0.001,17.0111
2026-06-22 12:00:00,C007,13,8553,6418,2135,0.0106,100.0,0.0,0.0,0.0,6909.0,8922.8,9586.16,8547.0,136.2,1,3,4,0.0,7.6923,0.0,0.0,340,657.9231,0.3327,0.0008,0.0008,15.9251
2026-06-22 12:00:00,C008,7,5401,3952,1449,0.0078,100.0,0.0,0.0,0.0,6583.0,10383.6,10611.12,9710.3,108.3,1,3,3,0.0,0.0,28.5714,0.0,248,771.5714,0.3666,0.0011,0.0011,17.1153
2026-06-22 12:00:00,C009,2,3842,3403,439,0.0046,100.0,0.0,0.0,0.0,6674.0,7343.6,7403.12,6164.95,30.85,1,2,1,0.0,0.0,50.0,0.0,60,1921.0,0.129,0.0023,0.0023,13.6674
2026-06-22 12:00:00,C010,2,870,585,285,0.0015,100.0,0.0,0.0,0.0,3727.0,6274.9,6501.38,496.15,110.45,1,2,2,0.0,0.0,50.0,0.0,30,435.0,0.4872,0.0007,0.0007,10.5263
2026-06-22 13:00:00,C001,17,8374,5415,2959,0.0104,82.3529,17.6471,0.0,11.7647,6415.0,8985.6,10053.12,8211.6,157.0,1,3,5,0.0,0.0,5.8824,0.0,449,492.5882,0.5464,0.0006,0.0007,15.174
2026-06-22 13:00:00,C002,20,11685,7495,4190,0.0152,100.0,0.0,0.0,0.0,6437.5,8456.25,9645.65,7454.45,127.25,1,3,5,5.0,5.0,10.0,0.0,523,584.25,0.559,0.0008,0.0008,12.4821
2026-06-22 13:00:00,C003,19,12459,8639,3820,0.0153,89.4737,10.5263,0.0,5.2632,6790.0,8188.2,10263.24,7452.0,131.6,1,3,4,0.0,0.0,21.0526,0.0,759,655.7368,0.4422,0.0008,0.0009,19.8691
2026-06-22 13:00:00,C004,11,8024,5258,2766,0.0111,100.0,0.0,0.0,0.0,6628.0,9755.5,10397.5,8435.0,121.5,1,3,4,0.0,0.0,9.0909,0.0,433,729.4545,0.5261,0.001,0.001,15.6544
2026-06-22 13:00:00,C005,15,11872,8341,3531,0.0142,100.0,0.0,0.0,0.0,6952.0,9629.8,9655.56,8990.7,159.2,1,3,4,0.0,6.6667,13.3333,0.0,543,791.4667,0.4233,0.0009,0.0009,15.3781
2026-06-22 13:00:00,C006,8,5176,3771,1405,0.0062,100.0,0.0,0.0,0.0,6643.0,7939.4,7983.08,6890.35,98.6,1,3,3,0.0,0.0,37.5,0.0,224,647.0,0.3726,0.0008,0.0008,15.9431
2026-06-22 13:00:00,C007,5,3409,2554,855,0.0041,100.0,0.0,0.0,0.0,6512.0,9122.0,9530.0,8660.4,106.6,1,2,2,0.0,0.0,60.0,0.0,126,681.8,0.3348,0.0008,0.0008,14.7368
2026-06-22 13:00:00,C008,6,4504,3385,1119,0.0054,100.0,0.0,0.0,0.0,6759.5,10045.0,10433.0,9374.25,180.25,1,3,1,0.0,0.0,16.6667,0.0,170,750.6667,0.3306,0.0009,0.0009,15.1921
2026-06-22 13:00:00,C009,8,5753,4388,1365,0.0087,87.5,12.5,0.0,12.5,6141.5,7725.55,8231.51,7177.55,120.25,1,2,4,12.5,0.0,25.0,0.0,269,719.125,0.3111,0.0011,0.0012,19.707
2026-06-22 13:00:00,C010,5,4909,4204,705,0.0067,100.0,0.0,0.0,0.0,6483.0,7048.0,7133.6,6344.2,49.0,1,3,2,0.0,0.0,20.0,0.0,80,981.8,0.1677,0.0013,0.0013,11.3475
2026-06-22 14:00:00,C001,19,10807,6644,4163,0.0134,84.2105,15.7895,5.2632,10.5263,6578.0,10855.3,11015.86,9727.3,102.4,1,3,5,0.0,21.0526,31.5789,0.0,668,568.7895,0.6266,0.0007,0.0008,16.0461
2026-06-22 14:00:00,C002,16,11040,6893,4147,0.0145,93.75,6.25,0.0,6.25,6716.5,9651.25,10935.85,8175.25,105.0,1,3,4,0.0,6.25,6.25,0.0,797,690.0,0.6016,0.0009,0.001,19.2187
2026-06-22 14:00:00,C003,10,4911,2992,1919,0.0059,100.0,0.0,0.0,0.0,6473.0,7275.25,7496.65,6860.45,160.55,1,3,3,0.0,0.0,30.0,0.0,310,491.1,0.6414,0.0006,0.0006,16.1542
2026-06-22 14:00:00,C004,19,13929,10757,3172,0.0173,94.7368,5.2632,5.2632,0.0,6528.0,8879.7,9885.54,8249.5,101.6,1,3,5,0.0,5.2632,36.8421,0.0,560,733.1053,0.2949,0.0009,0.001,17.6545
2026-06-22 14:00:00,C005,17,14424,11415,3009,0.019,88.2353,11.7647,11.7647,0.0,6281.0,8387.0,8492.6,7455.2,123.6,1,3,5,0.0,11.7647,29.4118,0.0,456,848.4706,0.2636,0.0011,0.0013,15.1545
2026-06-22 14:00:00,C006,8,3565,2338,1227,0.0044,100.0,0.0,0.0,0.0,6427.0,7576.9,7768.98,6994.0,206.75,1,3,5,0.0,0.0,37.5,0.0,181,445.625,0.5248,0.0005,0.0005,14.7514
2026-06-22 14:00:00,C007,7,4785,3102,1683,0.0062,100.0,0.0,0.0,0.0,6944.0,9626.4,10418.88,8525.3,192.9,1,3,4,0.0,0.0,14.2857,0.0,246,683.5714,0.5426,0.0009,0.0009,14.6168
2026-06-22 14:00:00,C008,12,7414,5550,1864,0.0089,100.0,0.0,0.0,0.0,6511.0,6924.7,6944.94,6364.5,195.2,1,3,4,0.0,0.0,25.0,0.0,346,617.8333,0.3359,0.0007,0.0007,18.5622
2026-06-22 14:00:00,C009,4,3428,2427,1001,0.0049,75.0,25.0,0.0,0.0,6711.0,8663.5,8859.1,7357.35,95.0,1,2,3,0.0,25.0,25.0,0.0,168,857.0,0.4124,0.0012,0.0016,16.7832
2026-06-22 14:00:00,C010,4,4182,3305,877,0.005,100.0,0.0,0.0,0.0,6351.5,10085.6,10596.32,8120.1,62.1,1,2,2,0.0,0.0,0.0,0.0,161,1045.5,0.2654,0.0013,0.0013,18.358
2026-06-22 15:00:00,C001,20,11629,7946,3683,0.0142,100.0,0.0,0.0,0.0,6658.0,10384.3,10662.46,9803.65,141.3,1,3,5,5.0,5.0,30.0,0.0,522,581.45,0.4635,0.0007,0.0007,14.1732
2026-06-22 15:00:00,C002,20,11427,7528,3899,0.0164,95.0,5.0,0.0,5.0,6447.5,7770.95,8347.79,7335.25,134.15,1,3,3,0.0,5.0,10.0,0.0,634,571.35,0.5179,0.0008,0.0009,16.2606
2026-06-22 15:00:00,C003,10,5639,4122,1517,0.0068,100.0,0.0,0.0,0.0,6779.0,7799.1,7936.62,7349.5,206.05,1,3,3,0.0,0.0,0.0,0.0,212,563.9,0.368,0.0007,0.0007,13.975
2026-06-22 15:00:00,C004,18,9084,5893,3191,0.0109,88.8889,11.1111,5.5556,0.0,6734.5,8035.85,8524.77,7421.7,120.75,1,3,4,0.0,11.1111,22.2222,0.0,511,504.6667,0.5415,0.0006,0.0007,16.0138
2026-06-22 15:00:00,C005,11,8046,5733,2313,0.0097,100.0,0.0,0.0,0.0,6725.0,9119.5,10394.3,8152.5,147.0,1,3,5,9.0909,0.0,27.2727,0.0,352,731.4545,0.4035,0.0009,0.0009,15.2183
2026-06-22 15:00:00,C006,7,4520,3364,1156,0.0054,85.7143,14.2857,0.0,0.0,6427.0,6855.7,6865.54,6547.2,122.8,1,3,4,0.0,0.0,14.2857,0.0,135,645.7143,0.3436,0.0008,0.0009,11.6782
2026-06-22 15:00:00,C007,5,4382,3242,1140,0.0053,100.0,0.0,0.0,0.0,6819.0,7196.6,7262.52,6257.8,180.0,1,2,3,0.0,0.0,20.0,0.0,153,876.4,0.3516,0.0011,0.0011,13.4211
2026-06-22 15:00:00,C008,9,6770,5245,1525,0.0084,100.0,0.0,0.0,0.0,6515.0,9680.6,10532.12,9274.8,157.2,1,3,3,0.0,0.0,11.1111,0.0,232,752.2222,0.2908,0.0009,0.0009,15.2131
2026-06-22 15:00:00,C009,6,4366,2705,1661,0.0052,66.6667,33.3333,0.0,16.6667,6849.5,7597.5,7602.7,6122.5,114.5,1,3,3,0.0,16.6667,16.6667,0.0,299,727.6667,0.614,0.0009,0.0013,18.0012
2026-06-22 15:00:00,C010,4,3189,2237,952,0.0038,100.0,0.0,0.0,0.0,6553.0,8021.7,8173.14,6570.2,133.95,1,2,2,0.0,0.0,25.0,0.0,131,797.25,0.4256,0.001,0.001,13.7605
2026-06-22 16:00:00,C001,18,11124,7543,3581,0.0133,94.4444,5.5556,0.0,5.5556,6568.0,8788.55,10568.11,8177.3,210.15,1,3,3,5.5556,0.0,22.2222,5.5556,542,618.0,0.4747,0.0007,0.0008,15.1354
2026-06-22 16:00:00,C002,13,8614,5190,3424,0.0106,100.0,0.0,0.0,0.0,6610.0,8706.2,9360.44,7543.8,128.8,1,3,4,0.0,0.0,7.6923,0.0,521,662.6154,0.6597,0.0008,0.0008,15.2161
2026-06-22 16:00:00,C003,17,12045,8311,3734,0.0151,94.1176,5.8824,0.0,0.0,6625.0,8035.2,8509.44,6551.4,184.0,1,3,3,5.8824,5.8824,11.7647,0.0,544,708.5294,0.4493,0.0009,0.0009,14.5688
2026-06-22 16:00:00,C004,13,8214,5498,2716,0.0111,92.3077,7.6923,0.0,7.6923,6277.0,7031.8,7037.56,5883.4,130.6,1,3,5,0.0,0.0,0.0,0.0,459,631.8462,0.494,0.0009,0.0009,16.8999
2026-06-22 16:00:00,C005,13,7105,4700,2405,0.0095,100.0,0.0,0.0,0.0,6456.0,7707.2,8054.24,6713.8,169.2,1,3,4,0.0,0.0,38.4615,0.0,459,546.5385,0.5117,0.0007,0.0007,19.0852
2026-06-22 16:00:00,C006,7,5308,4064,1244,0.0064,85.7143,14.2857,14.2857,0.0,6460.0,9070.5,9839.7,8456.5,153.7,1,2,3,0.0,14.2857,42.8571,0.0,254,758.2857,0.3061,0.0009,0.0011,20.418
2026-06-22 16:00:00,C007,7,5568,4438,1130,0.0067,100.0,0.0,0.0,0.0,6664.0,7313.8,7468.36,6647.0,187.5,1,3,3,0.0,0.0,28.5714,0.0,193,795.4286,0.2546,0.001,0.001,17.0796
2026-06-22 16:00:00,C008,9,9529,6785,2744,0.0126,77.7778,22.2222,0.0,11.1111,6881.0,9339.8,9801.56,8223.8,161.6,1,3,3,11.1111,22.2222,0.0,0.0,392,1058.7778,0.4044,0.0014,0.0018,14.2857
2026-06-22 16:00:00,C009,5,5262,4299,963,0.0063,80.0,20.0,0.0,20.0,6789.0,7191.0,7215.8,3759.4,132.0,1,2,2,0.0,20.0,20.0,0.0,162,1052.4,0.224,0.0013,0.0016,16.8224
2026-06-22 16:00:00,C010,4,2550,1751,799,0.0039,100.0,0.0,0.0,0.0,6306.5,6697.7,6733.94,5079.6,103.35,1,2,2,0.0,0.0,0.0,0.0,92,637.5,0.4563,0.001,0.001,11.5144
2026-06-22 17:00:00,C001,12,6313,3908,2405,0.0085,100.0,0.0,0.0,0.0,6509.0,8046.3,8052.46,7305.5,118.9,1,3,5,0.0,8.3333,8.3333,0.0,255,526.0833,0.6154,0.0007,0.0007,10.6029
2026-06-22 17:00:00,C002,20,13563,8736,4827,0.0168,100.0,0.0,0.0,0.0,7145.0,10587.55,11872.71,9808.5,183.45,1,3,3,0.0,0.0,5.0,0.0,778,678.15,0.5525,0.0008,0.0008,16.1177
2026-06-22 17:00:00,C003,23,13513,8241,5272,0.0174,100.0,0.0,0.0,0.0,6879.0,9593.9,10432.08,8989.7,179.6,1,3,5,4.3478,8.6957,8.6957,0.0,756,587.5217,0.6397,0.0008,0.0008,14.3399
2026-06-22 17:00:00,C004,9,5378,4092,1286,0.0079,100.0,0.0,0.0,0.0,6081.0,7466.8,7722.16,6590.6,126.8,1,3,4,0.0,0.0,22.2222,0.0,179,597.5556,0.3143,0.0009,0.0009,13.9191
2026-06-22 17:00:00,C005,13,9201,6775,2426,0.0121,100.0,0.0,0.0,0.0,6277.0,7633.0,7765.0,7057.2,117.6,1,3,4,0.0,0.0,46.1538,0.0,372,707.7692,0.3581,0.0009,0.0009,15.3339
2026-06-22 17:00:00,C006,7,3892,2590,1302,0.0052,100.0,0.0,0.0,0.0,6254.0,8870.8,8926.96,7297.9,130.9,1,2,5,0.0,14.2857,57.1429,0.0,258,556.0,0.5027,0.0007,0.0007,19.8157
2026-06-22 17:00:00,C007,8,5963,4020,1943,0.0072,100.0,0.0,0.0,0.0,6948.5,7979.2,8171.84,7388.55,72.25,1,3,4,0.0,12.5,37.5,0.0,397,745.375,0.4833,0.0009,0.0009,20.4323
2026-06-22 17:00:00,C008,11,7326,5051,2275,0.0088,100.0,0.0,0.0,0.0,6662.0,7088.5,7149.7,4840.0,155.0,1,3,4,0.0,0.0,18.1818,0.0,301,666.0,0.4504,0.0008,0.0008,13.2308
2026-06-22 17:00:00,C009,6,5883,4197,1686,0.008,100.0,0.0,0.0,0.0,6894.5,10179.5,10775.9,9308.25,113.0,1,2,3,0.0,33.3333,0.0,0.0,188,980.5,0.4017,0.0013,0.0013,11.1507
2026-06-22 17:00:00,C010,1,759,299,460,0.0009,100.0,0.0,0.0,0.0,7764.0,7764.0,7764.0,3169.0,26.0,1,1,1,0.0,0.0,0.0,0.0,97,759.0,1.5385,0.0009,0.0009,21.087
2026-06-22 18:00:00,C001,17,8221,5343,2878,0.0115,94.1176,5.8824,0.0,5.8824,6365.0,7551.6,7623.92,7098.0,216.0,1,3,4,0.0,5.8824,29.4118,0.0,449,483.5882,0.5386,0.0007,0.0007,15.6011
2026-06-22 18:00:00,C002,13,10482,8051,2431,0.0135,100.0,0.0,0.0,0.0,6381.0,8251.0,8416.6,6791.0,131.6,1,3,3,0.0,0.0,23.0769,0.0,398,806.3077,0.302,0.001,0.001,16.3719
2026-06-22 18:00:00,C003,5,2980,1975,1005,0.0036,100.0,0.0,0.0,0.0,6353.0,6889.4,6921.08,4974.4,97.6,1,2,3,0.0,0.0,40.0,0.0,123,596.0,0.5089,0.0007,0.0007,12.2388
2026-06-22 18:00:00,C004,10,8275,5986,2289,0.0106,90.0,10.0,0.0,0.0,6261.0,8507.9,8564.78,7362.85,125.8,1,3,4,0.0,10.0,10.0,0.0,299,827.5,0.3824,0.0011,0.0012,13.0625
2026-06-22 18:00:00,C005,5,4024,3297,727,0.0048,100.0,0.0,0.0,0.0,6524.0,8981.2,9342.64,8541.8,140.0,1,3,3,0.0,20.0,20.0,0.0,163,804.8,0.2205,0.001,0.001,22.4209
2026-06-22 18:00:00,C006,9,8837,7037,1800,0.0106,88.8889,11.1111,11.1111,0.0,6643.0,8440.2,8743.24,7613.2,153.6,1,3,5,0.0,11.1111,0.0,0.0,274,981.8889,0.2558,0.0012,0.0013,15.2222
2026-06-22 18:00:00,C007,3,1843,1175,668,0.0022,100.0,0.0,0.0,0.0,6525.0,10225.8,10554.76,9336.7,144.2,1,1,2,0.0,0.0,0.0,0.0,115,614.3333,0.5685,0.0007,0.0007,17.2156
2026-06-22 18:00:00,C008,5,3572,2635,937,0.0043,100.0,0.0,0.0,0.0,6223.0,7346.4,7466.88,5880.6,132.4,1,2,3,0.0,0.0,0.0,0.0,175,714.4,0.3556,0.0009,0.0009,18.6766
2026-06-22 18:00:00,C009,2,1242,988,254,0.0015,100.0,0.0,0.0,0.0,7034.0,8132.0,8229.6,7410.85,70.5,1,2,1,0.0,0.0,0.0,0.0,30,621.0,0.2571,0.0007,0.0007,11.811
2026-06-22 18:00:00,C010,3,2717,2306,411,0.0033,66.6667,33.3333,0.0,33.3333,6967.0,7300.0,7329.6,6772.7,62.0,1,2,2,0.0,0.0,0.0,0.0,64,905.6667,0.1782,0.0011,0.0016,15.5718
2026-06-22 19:00:00,C001,15,9229,6338,2891,0.0111,93.3333,6.6667,0.0,6.6667,6770.0,9012.1,9609.62,7562.1,153.4,1,3,4,0.0,6.6667,20.0,0.0,437,615.2667,0.4561,0.0007,0.0008,15.1159
2026-06-22 19:00:00,C002,14,9142,7163,1979,0.011,92.8571,7.1429,0.0,7.1429,6414.5,9192.3,10491.26,8650.7,221.85,1,3,4,0.0,7.1429,14.2857,0.0,247,653.0,0.2763,0.0008,0.0008,12.4811
2026-06-22 19:00:00,C003,9,5320,3801,1519,0.0064,88.8889,11.1111,11.1111,0.0,6539.0,7575.4,7693.48,6619.2,91.2,1,3,3,0.0,0.0,0.0,0.0,237,591.1111,0.3996,0.0007,0.0008,15.6024
2026-06-22 19:00:00,C004,9,6301,4563,1738,0.0076,100.0,0.0,0.0,0.0,6475.0,8182.2,8414.84,7255.6,140.2,1,3,2,0.0,0.0,11.1111,0.0,286,700.1111,0.3809,0.0008,0.0008,16.4557
2026-06-22 19:00:00,C005,5,3143,1881,1262,0.0044,100.0,0.0,0.0,0.0,6537.0,7570.6,7758.92,5194.2,143.0,1,3,2,0.0,0.0,40.0,0.0,228,628.6,0.6709,0.0009,0.0009,18.0666
2026-06-22 19:00:00,C006,7,3950,2620,1330,0.0047,100.0,0.0,0.0,0.0,6769.0,7388.7,7453.74,6814.9,137.0,1,3,3,0.0,0.0,14.2857,0.0,273,564.2857,0.5076,0.0007,0.0007,20.5263
2026-06-22 19:00:00,C007,1,851,582,269,0.001,100.0,0.0,0.0,0.0,6373.0,6373.0,6373.0,437.0,5.0,1,1,1,0.0,0.0,0.0,0.0,71,851.0,0.4622,0.001,0.001,26.3941
2026-06-22 19:00:00,C008,2,1117,543,574,0.0022,100.0,0.0,0.0,0.0,4336.0,6126.1,6285.22,446.95,98.25,1,2,2,0.0,0.0,0.0,0.0,106,558.5,1.0571,0.0011,0.0011,18.4669
2026-06-22 19:00:00,C009,6,4366,3433,933,0.0052,83.3333,16.6667,0.0,0.0,6569.5,8899.5,9351.1,8646.25,106.5,1,3,2,0.0,0.0,0.0,0.0,147,727.6667,0.2718,0.0009,0.001,15.7556
2026-06-22 19:00:00,C010,2,2523,2127,396,0.003,100.0,0.0,0.0,0.0,6980.0,7615.4,7671.88,6458.55,209.35,1,1,2,0.0,0.0,0.0,0.0,89,1261.5,0.1862,0.0015,0.0015,22.4747
2026-06-22 20:00:00,C001,19,11787,7751,4036,0.016,94.7368,5.2632,5.2632,0.0,6640.0,8528.5,10821.7,7498.6,132.9,1,3,4,0.0,0.0,10.5263,0.0,606,620.3684,0.5207,0.0008,0.0009,15.0149
2026-06-22 20:00:00,C002,8,5549,4075,1474,0.0067,100.0,0.0,0.0,0.0,6280.5,9028.0,10019.2,7743.35,139.6,1,2,3,0.0,0.0,0.0,0.0,218,693.625,0.3617,0.0008,0.0008,14.7897
2026-06-22 20:00:00,C003,12,9051,6933,2118,0.0112,100.0,0.0,0.0,0.0,6299.5,6799.0,6983.8,5274.75,162.15,1,3,3,0.0,0.0,25.0,0.0,224,754.25,0.3055,0.0009,0.0009,10.576
2026-06-22 20:00:00,C004,12,6958,5053,1905,0.0083,100.0,0.0,0.0,0.0,6323.5,8523.5,9231.9,7847.55,143.35,1,3,4,0.0,0.0,25.0,0.0,330,579.8333,0.377,0.0007,0.0007,17.3228
2026-06-22 20:00:00,C005,11,6533,4327,2206,0.0088,100.0,0.0,0.0,0.0,6055.0,6751.5,6795.1,5460.5,174.5,1,3,3,0.0,0.0,9.0909,0.0,315,593.9091,0.5098,0.0008,0.0008,14.2792
2026-06-22 20:00:00,C006,3,3335,2423,912,0.004,66.6667,33.3333,33.3333,0.0,6898.0,7835.8,7919.16,7343.8,107.7,1,3,3,0.0,0.0,100.0,0.0,106,1111.6667,0.3764,0.0013,0.002,11.6228
2026-06-22 20:00:00,C007,2,1552,1151,401,0.0019,50.0,50.0,0.0,0.0,6583.5,6734.25,6747.65,5542.35,111.45,1,2,1,0.0,50.0,50.0,0.0,102,776.0,0.3484,0.0009,0.0019,25.4364
2026-06-22 20:00:00,C008,6,3232,2130,1102,0.0046,100.0,0.0,0.0,0.0,6460.0,7522.75,7696.55,6776.0,186.75,1,3,3,0.0,0.0,16.6667,0.0,146,538.6667,0.5174,0.0008,0.0008,13.2486
2026-06-22 20:00:00,C009,4,2376,1851,525,0.0029,100.0,0.0,0.0,0.0,6271.0,8149.35,8409.87,7710.35,147.35,1,2,3,0.0,25.0,0.0,0.0,90,594.0,0.2836,0.0007,0.0007,17.1429
2026-06-22 21:00:00,C001,12,6718,4619,2099,0.0086,83.3333,16.6667,0.0,8.3333,6610.5,7322.4,7477.28,6823.65,153.7,1,3,3,8.3333,16.6667,33.3333,0.0,282,559.8333,0.4544,0.0007,0.0009,13.435
2026-06-22 21:00:00,C002,10,5197,3211,1986,0.0062,100.0,0.0,0.0,0.0,6852.0,9115.3,9182.26,8075.75,140.1,1,3,3,0.0,0.0,10.0,0.0,322,519.7,0.6185,0.0006,0.0006,16.2135
2026-06-22 21:00:00,C003,8,4532,2959,1573,0.0054,100.0,0.0,0.0,0.0,7000.0,8879.95,9155.19,8534.55,117.25,1,3,3,0.0,0.0,0.0,0.0,290,566.5,0.5316,0.0007,0.0007,18.4361
2026-06-22 21:00:00,C004,8,5026,3144,1882,0.006,87.5,12.5,0.0,12.5,7868.0,9368.65,9676.93,8388.95,149.45,1,3,3,0.0,0.0,25.0,0.0,338,628.25,0.5986,0.0008,0.0009,17.9596
2026-06-22 21:00:00,C005,6,5551,4463,1088,0.0067,100.0,0.0,0.0,0.0,6685.5,9403.75,10085.55,7939.0,170.5,1,2,3,0.0,0.0,50.0,0.0,149,925.1667,0.2438,0.0011,0.0011,13.6949
2026-06-22 21:00:00,C006,5,3644,2846,798,0.0044,100.0,0.0,0.0,0.0,6533.0,7647.8,7772.76,7173.6,101.6,1,3,3,0.0,0.0,20.0,0.0,158,728.8,0.2804,0.0009,0.0009,19.7995
2026-06-22 21:00:00,C007,2,2199,1131,1068,0.0026,100.0,0.0,0.0,0.0,7506.5,7974.05,8015.61,5340.8,38.0,1,1,1,0.0,0.0,0.0,0.0,163,1099.5,0.9443,0.0013,0.0013,15.2622
2026-06-22 21:00:00,C008,10,6914,4780,2134,0.0087,100.0,0.0,0.0,0.0,6752.0,8350.1,8502.02,6856.7,245.55,1,3,2,0.0,0.0,10.0,0.0,397,691.4,0.4464,0.0009,0.0009,18.6036
2026-06-22 21:00:00,C009,2,2070,1294,776,0.0025,100.0,0.0,0.0,0.0,6580.0,6684.4,6693.68,3650.55,141.6,1,2,2,0.0,0.0,0.0,0.0,160,1035.0,0.5997,0.0012,0.0012,20.6186
2026-06-22 21:00:00,C010,2,2319,1592,727,0.0028,100.0,0.0,0.0,0.0,6450.0,6529.2,6536.24,5425.35,54.9,1,2,2,0.0,0.0,0.0,0.0,131,1159.5,0.4567,0.0014,0.0014,18.0193
2026-06-22 22:00:00,C001,10,5147,2888,2259,0.0067,100.0,0.0,0.0,0.0,6624.5,7395.3,7577.46,6214.75,71.6,1,3,3,0.0,0.0,10.0,0.0,348,514.7,0.7822,0.0007,0.0007,15.405
2026-06-22 22:00:00,C002,8,4220,2069,2151,0.0051,87.5,12.5,0.0,12.5,6585.5,7645.95,7646.79,6204.65,159.6,1,3,5,0.0,0.0,0.0,0.0,366,527.5,1.0396,0.0006,0.0007,17.0153
2026-06-22 22:00:00,C003,7,5917,4518,1399,0.0071,100.0,0.0,0.0,0.0,6334.0,9092.3,9447.26,8262.8,120.7,1,3,3,0.0,0.0,28.5714,0.0,239,845.2857,0.3097,0.001,0.001,17.0836
2026-06-22 22:00:00,C004,5,2506,1619,887,0.003,100.0,0.0,0.0,0.0,6762.0,9761.6,9868.32,9232.6,50.8,1,3,3,0.0,20.0,40.0,0.0,192,501.2,0.5479,0.0006,0.0006,21.646
2026-06-22 22:00:00,C005,5,4075,3227,848,0.0049,100.0,0.0,0.0,0.0,7023.0,7581.2,7682.64,7302.0,89.2,1,3,3,0.0,0.0,20.0,0.0,133,815.0,0.2628,0.001,0.001,15.684
2026-06-22 22:00:00,C006,2,1199,835,364,0.0014,50.0,50.0,0.0,50.0,7788.5,8821.25,8913.05,8387.2,69.05,1,2,2,0.0,0.0,0.0,0.0,95,599.5,0.4359,0.0007,0.0014,26.0989
2026-06-22 22:00:00,C007,6,3263,2264,999,0.0041,100.0,0.0,0.0,0.0,6438.5,6617.75,6639.55,5867.5,143.0,1,3,3,0.0,16.6667,33.3333,0.0,110,543.8333,0.4413,0.0007,0.0007,11.011
2026-06-22 22:00:00,C008,4,3317,2880,437,0.004,100.0,0.0,0.0,0.0,6234.5,6296.5,6304.9,5320.85,55.1,1,2,2,0.0,0.0,25.0,0.0,70,829.25,0.1517,0.001,0.001,16.0183
2026-06-22 22:00:00,C010,2,2116,1519,597,0.0036,100.0,0.0,0.0,0.0,4362.5,6849.65,7070.73,650.2,155.25,1,2,1,0.0,0.0,0.0,0.0,35,1058.0,0.393,0.0018,0.0018,5.8626
2026-06-22 23:00:00,C001,7,4031,2338,1693,0.0057,100.0,0.0,0.0,0.0,6556.0,7327.1,7426.22,6769.9,170.0,1,3,4,0.0,14.2857,42.8571,0.0,351,575.8571,0.7241,0.0008,0.0008,20.7324
2026-06-22 23:00:00,C002,7,4196,2896,1300,0.0055,85.7143,14.2857,0.0,0.0,6320.0,7219.8,7297.56,5251.3,347.1,1,3,3,14.2857,0.0,28.5714,0.0,167,599.4286,0.4489,0.0008,0.0009,12.8462
2026-06-22 23:00:00,C003,8,4648,3502,1146,0.0056,100.0,0.0,0.0,0.0,7761.0,9417.2,9901.04,9160.2,221.2,1,3,4,12.5,0.0,25.0,0.0,175,581.0,0.3272,0.0007,0.0007,15.2705
2026-06-22 23:00:00,C004,5,3799,2611,1188,0.0046,100.0,0.0,0.0,0.0,6389.0,7729.2,7736.24,6857.8,204.8,1,2,4,0.0,0.0,0.0,0.0,182,759.8,0.455,0.0009,0.0009,15.3199
2026-06-22 23:00:00,C005,3,1655,1099,556,0.002,100.0,0.0,0.0,0.0,6360.0,6562.5,6580.5,5027.1,46.5,1,2,3,0.0,0.0,0.0,0.0,72,551.6667,0.5059,0.0007,0.0007,12.9496
2026-06-22 23:00:00,C006,6,3111,1739,1372,0.0037,100.0,0.0,0.0,0.0,6801.0,11012.75,11244.95,9759.25,146.75,1,2,3,0.0,0.0,0.0,0.0,243,518.5,0.789,0.0006,0.0006,17.7114
2026-06-22 23:00:00,C007,1,506,349,157,0.0006,100.0,0.0,0.0,0.0,6122.0,6122.0,6122.0,1358.0,76.0,1,1,1,0.0,0.0,0.0,0.0,22,506.0,0.4499,0.0006,0.0006,14.0127
2026-06-22 23:00:00,C008,5,3849,2865,984,0.0057,100.0,0.0,0.0,0.0,6712.0,7955.6,8195.12,7456.2,150.2,1,3,3,0.0,0.0,0.0,0.0,87,769.8,0.3435,0.0011,0.0011,8.8415
2026-06-22 23:00:00,C009,2,1266,877,389,0.0015,100.0,0.0,0.0,0.0,6315.5,6474.35,6488.47,5465.65,89.6,1,2,2,0.0,0.0,50.0,0.0,50,633.0,0.4436,0.0008,0.0008,12.8535
