hour,request_count,total_tokens,input_tokens,output_tokens,estimated_cost,success_rate,error_rate,rate_limit_rate,server_error_rate,p50_latency_ms,p95_latency_ms,p99_latency_ms,p95_first_token_latency_ms,queue_p95_ms,active_customers,active_keys,distinct_ips,safety_hit_rate,retry_rate,cache_hit_rate,fallback_rate,reasoning_tokens,tokens_per_request,output_input_ratio,cost_per_request,cost_per_success,reasoning_token_share
2026-07-10 14:00:00,117,82327,57521,24806,0.1021,94.0171,5.9829,1.7094,2.5641,6544.0,9351.2,10145.52,8118.8,139.6,10,29,37,1.7094,5.9829,25.641,0.0,3890,703.6496,0.4313,0.0009,0.0009,15.6817
2026-07-10 15:00:00,116,79401,56767,22634,0.0999,96.5517,3.4483,0.8621,0.0,6663.0,8662.25,10755.9,7936.5,181.25,10,29,38,1.7241,3.4483,15.5172,0.0,3717,684.4914,0.3987,0.0009,0.0009,16.4222
2026-07-10 16:00:00,109,73821,53239,20582,0.0901,98.1651,1.8349,0.0,1.8349,6678.0,9623.4,10436.36,8919.8,151.0,10,29,32,0.0,4.5872,12.844,0.0,3246,677.2569,0.3866,0.0008,0.0008,15.7711
2026-07-10 17:00:00,136,96278,67603,28675,0.1227,94.8529,5.1471,2.2059,1.4706,6637.0,9692.5,11198.1,8664.25,145.75,10,28,37,2.2059,8.0882,15.4412,0.0,4562,707.9265,0.4242,0.0009,0.001,15.9093
2026-07-10 18:00:00,80,53032,34848,18184,0.0665,95.0,5.0,3.75,1.25,6692.5,8858.2,10729.72,7673.65,140.0,10,24,32,1.25,3.75,15.0,0.0,3159,662.9,0.5218,0.0008,0.0009,17.3724
2026-07-10 19:00:00,76,51277,35995,15282,0.0649,96.0526,3.9474,0.0,2.6316,6470.5,9557.5,10324.0,8932.25,163.25,10,25,31,2.6316,2.6316,22.3684,0.0,2418,674.6974,0.4246,0.0009,0.0009,15.8225
2026-07-10 20:00:00,70,51676,38680,12996,0.0637,98.5714,1.4286,0.0,0.0,6606.0,8826.2,10071.64,7765.4,163.55,9,23,27,0.0,2.8571,20.0,0.0,2200,738.2286,0.336,0.0009,0.0009,16.9283
2026-07-10 21:00:00,97,70993,50663,20330,0.089,98.9691,1.0309,1.0309,0.0,6648.0,9228.2,10642.12,7871.6,146.2,10,27,31,1.0309,2.0619,16.4948,1.0309,3368,731.8866,0.4013,0.0009,0.0009,16.5667
2026-07-10 22:00:00,34,24411,16605,7806,0.0304,97.0588,2.9412,0.0,2.9412,6956.0,8365.65,9285.67,7310.05,155.4,10,19,19,0.0,2.9412,5.8824,0.0,1098,717.9706,0.4701,0.0009,0.0009,14.0661
2026-07-10 23:00:00,34,19557,12258,7299,0.0261,97.0588,2.9412,0.0,2.9412,6411.5,7708.1,8148.84,6692.1,133.15,10,21,20,0.0,2.9412,17.6471,0.0,998,575.2059,0.5954,0.0008,0.0008,13.6731
2026-07-11 00:00:00,20,15108,10403,4705,0.0181,95.0,5.0,0.0,5.0,7086.0,10282.95,10905.39,9827.7,144.65,9,16,19,0.0,5.0,15.0,0.0,863,755.4,0.4523,0.0009,0.001,18.3422
2026-07-11 01:00:00,19,16553,10794,5759,0.0226,89.4737,10.5263,10.5263,0.0,6547.0,10308.9,10560.18,9971.5,280.5,7,12,13,0.0,0.0,15.7895,0.0,888,871.2105,0.5335,0.0012,0.0013,15.4193
2026-07-11 02:00:00,18,12165,8449,3716,0.0146,100.0,0.0,0.0,0.0,6897.0,9345.65,10209.93,8368.05,168.25,9,15,13,0.0,0.0,16.6667,0.0,649,675.8333,0.4398,0.0008,0.0008,17.465
2026-07-11 03:00:00,17,11590,8073,3517,0.0157,94.1176,5.8824,5.8824,0.0,6654.0,8876.8,9992.96,8252.6,136.8,7,11,11,0.0,0.0,47.0588,0.0,549,681.7647,0.4356,0.0009,0.001,15.6099
2026-07-11 04:00:00,18,10845,7203,3642,0.0139,100.0,0.0,0.0,0.0,6439.5,8706.8,9272.56,7205.15,172.75,8,13,14,0.0,0.0,27.7778,0.0,578,602.5,0.5056,0.0008,0.0008,15.8704
2026-07-11 05:00:00,14,8725,6213,2512,0.0107,100.0,0.0,0.0,0.0,6371.5,9109.95,9981.99,8262.4,159.55,9,12,13,0.0,0.0,21.4286,0.0,338,623.2143,0.4043,0.0008,0.0008,13.4554
2026-07-11 06:00:00,53,34668,23669,10999,0.0427,96.2264,3.7736,1.8868,0.0,6417.0,8105.4,8662.52,6825.4,183.2,9,22,25,1.8868,5.6604,16.9811,0.0,1648,654.1132,0.4647,0.0008,0.0008,14.9832
2026-07-11 07:00:00,57,40043,27756,12287,0.0547,91.2281,8.7719,1.7544,7.0175,6583.0,10035.8,11321.64,8299.4,129.4,10,23,27,0.0,7.0175,19.2982,0.0,1781,702.5088,0.4427,0.001,0.0011,14.495
2026-07-11 08:00:00,52,34732,25695,9037,0.046,96.1538,3.8462,0.0,1.9231,6645.0,9157.25,10447.7,8079.95,134.9,10,22,30,1.9231,1.9231,21.1538,0.0,1433,667.9231,0.3517,0.0009,0.0009,15.857
2026-07-11 09:00:00,76,50955,35665,15290,0.0637,93.4211,6.5789,0.0,3.9474,6613.0,8342.5,9628.5,7405.25,151.25,10,27,29,0.0,6.5789,19.7368,0.0,2860,670.4605,0.4287,0.0008,0.0009,18.705
2026-07-11 10:00:00,92,60970,42563,18407,0.0774,93.4783,6.5217,0.0,5.4348,6557.0,8847.75,10195.7,7384.1,175.3,10,27,35,1.087,3.2609,17.3913,0.0,3126,662.7174,0.4325,0.0008,0.0009,16.9827
2026-07-11 11:00:00,106,75088,55235,19853,0.0922,95.283,4.717,2.8302,0.9434,6546.0,9241.25,10856.75,8336.25,174.5,10,29,38,2.8302,2.8302,18.8679,0.0,3225,708.3774,0.3594,0.0009,0.0009,16.2444
2026-07-11 12:00:00,93,58754,40286,18468,0.0737,94.6237,5.3763,1.0753,1.0753,6463.0,10081.0,11068.8,9789.4,185.0,10,28,35,0.0,2.1505,16.129,0.0,3086,631.7634,0.4584,0.0008,0.0008,16.71
2026-07-11 13:00:00,78,49347,34535,14812,0.062,97.4359,2.5641,0.0,0.0,6435.0,8165.05,8803.86,7236.35,149.65,10,25,31,1.2821,1.2821,16.6667,0.0,2141,632.6538,0.4289,0.0008,0.0008,14.4545
2026-07-11 14:00:00,105,69185,48631,20554,0.089,94.2857,5.7143,0.9524,0.0,6512.0,8457.2,8780.76,7491.0,169.4,10,26,35,1.9048,5.7143,15.2381,0.0,3232,658.9048,0.4227,0.0008,0.0009,15.7244
2026-07-11 15:00:00,99,63361,44274,19087,0.0806,93.9394,6.0606,1.0101,4.0404,6503.0,9851.0,11519.22,9309.7,162.9,10,26,30,1.0101,7.0707,19.1919,0.0,3003,640.0101,0.4311,0.0008,0.0009,15.7332
2026-07-11 16:00:00,84,52659,36273,16386,0.0659,94.0476,5.9524,3.5714,1.1905,6508.5,9280.15,10712.96,7643.4,150.55,10,26,37,4.7619,3.5714,15.4762,0.0,2468,626.8929,0.4517,0.0008,0.0008,15.0616
2026-07-11 17:00:00,87,58597,41053,17544,0.0736,98.8506,1.1494,0.0,0.0,6507.0,8516.7,9803.08,7390.8,143.1,10,27,26,0.0,1.1494,12.6437,0.0,2858,673.5287,0.4274,0.0008,0.0009,16.2905
2026-07-11 18:00:00,58,41527,29232,12295,0.0535,96.5517,3.4483,0.0,3.4483,6504.5,8103.95,10239.57,7252.45,186.6,10,24,24,3.4483,0.0,18.9655,0.0,2082,715.9828,0.4206,0.0009,0.001,16.9337
2026-07-11 19:00:00,48,35991,26238,9753,0.0477,95.8333,4.1667,2.0833,2.0833,6508.5,8891.15,10304.25,7463.4,157.9,9,20,22,0.0,2.0833,22.9167,0.0,1733,749.8125,0.3717,0.001,0.001,17.7689
2026-07-11 20:00:00,53,38556,28017,10539,0.0485,98.1132,1.8868,0.0,1.8868,6567.0,8275.0,10000.28,7330.4,129.0,10,25,26,1.8868,1.8868,15.0943,0.0,1776,727.4717,0.3762,0.0009,0.0009,16.8517
2026-07-11 21:00:00,56,35176,22538,12638,0.0457,92.8571,7.1429,3.5714,3.5714,6812.0,9606.5,11048.6,9119.25,157.25,9,24,24,0.0,3.5714,25.0,0.0,2187,628.1429,0.5607,0.0008,0.0009,17.305
2026-07-11 22:00:00,42,30567,22343,8224,0.0381,95.2381,4.7619,0.0,2.381,6500.5,8496.65,9009.54,7473.55,133.7,9,21,21,2.381,4.7619,21.4286,0.0,1165,727.7857,0.3681,0.0009,0.001,14.1659
2026-07-11 23:00:00,26,16279,11050,5229,0.02,96.1538,3.8462,0.0,3.8462,6465.5,7760.0,7866.25,7004.75,173.5,8,20,22,0.0,7.6923,15.3846,0.0,860,626.1154,0.4732,0.0008,0.0008,16.4467
2026-07-12 00:00:00,10,7333,5309,2024,0.0093,100.0,0.0,0.0,0.0,6184.5,8101.85,8565.17,6262.95,121.0,7,9,8,0.0,10.0,20.0,0.0,218,733.3,0.3812,0.0009,0.0009,10.7708
2026-07-12 01:00:00,22,13667,9628,4039,0.0173,100.0,0.0,0.0,0.0,6400.0,8177.05,9819.29,7636.05,163.8,8,15,15,4.5455,4.5455,18.1818,0.0,648,621.2273,0.4195,0.0008,0.0008,16.0436
2026-07-12 02:00:00,18,11128,7565,3563,0.0134,94.4444,5.5556,0.0,5.5556,6646.5,8411.95,9182.39,7843.3,161.35,9,13,15,0.0,5.5556,22.2222,0.0,595,618.2222,0.471,0.0007,0.0008,16.6994
2026-07-12 03:00:00,16,12093,8724,3369,0.0148,93.75,6.25,6.25,0.0,6786.5,9822.5,10860.5,9075.25,191.5,7,12,10,0.0,6.25,18.75,0.0,637,755.8125,0.3862,0.0009,0.001,18.9077
2026-07-12 04:00:00,17,11615,7664,3951,0.0141,100.0,0.0,0.0,0.0,6646.0,7685.6,9850.72,6868.6,152.2,8,12,13,0.0,0.0,11.7647,0.0,554,683.2353,0.5155,0.0008,0.0008,14.0218
2026-07-12 05:00:00,19,14682,10202,4480,0.0201,100.0,0.0,0.0,0.0,6726.0,8980.3,8982.46,7706.0,124.7,6,11,11,0.0,0.0,21.0526,0.0,762,772.7368,0.4391,0.0011,0.0011,17.0089
2026-07-12 06:00:00,37,24698,17921,6777,0.0315,94.5946,5.4054,2.7027,2.7027,6493.0,9840.4,10072.08,9311.8,133.4,8,19,21,0.0,2.7027,10.8108,0.0,1073,667.5135,0.3782,0.0009,0.0009,15.833
2026-07-12 07:00:00,63,46784,35181,11603,0.0581,92.0635,7.9365,0.0,6.3492,6539.0,8150.9,9628.8,7438.6,164.4,10,28,27,0.0,3.1746,20.6349,0.0,1998,742.6032,0.3298,0.0009,0.001,17.2197
2026-07-12 08:00:00,40,25213,17871,7342,0.031,97.5,2.5,0.0,2.5,6555.5,9297.8,10718.87,7987.55,198.2,10,21,25,0.0,5.0,15.0,0.0,1206,630.325,0.4108,0.0008,0.0008,16.426
2026-07-12 09:00:00,81,51012,35699,15313,0.0635,97.5309,2.4691,0.0,2.4691,6694.0,10103.0,11020.6,9726.0,154.0,10,28,37,2.4691,2.4691,9.8765,0.0,2399,629.7778,0.4289,0.0008,0.0008,15.6664
2026-07-12 10:00:00,97,62649,44117,18532,0.0794,94.8454,5.1546,2.0619,1.0309,6466.0,8121.8,10618.12,7099.8,137.6,10,27,34,1.0309,3.0928,11.3402,0.0,2730,645.866,0.4201,0.0008,0.0009,14.7313
2026-07-12 11:00:00,89,56353,39191,17162,0.0697,95.5056,4.4944,1.1236,1.1236,6510.0,8073.6,9796.6,7720.8,172.0,10,27,30,1.1236,6.7416,15.7303,1.1236,2686,633.1798,0.4379,0.0008,0.0008,15.6509
2026-07-12 12:00:00,77,60032,44884,15148,0.0774,94.8052,5.1948,0.0,1.2987,6531.0,8743.6,10226.84,7528.2,137.4,10,27,34,1.2987,1.2987,18.1818,0.0,2411,779.6364,0.3375,0.001,0.0011,15.9163
2026-07-12 13:00:00,91,63417,43879,19538,0.0815,96.7033,3.2967,1.0989,0.0,6692.0,8163.0,9237.7,7473.5,156.5,10,27,38,1.0989,4.3956,18.6813,0.0,3026,696.8901,0.4453,0.0009,0.0009,15.4878
2026-07-12 14:00:00,87,58777,41261,17516,0.0749,94.2529,5.7471,2.2989,2.2989,6546.0,8855.8,11558.92,8007.8,158.4,9,25,32,0.0,4.5977,10.3448,0.0,2739,675.5977,0.4245,0.0009,0.0009,15.6371
2026-07-12 15:00:00,77,52603,35330,17273,0.0662,93.5065,6.4935,1.2987,0.0,6597.0,8538.2,11458.32,7651.4,204.2,9,23,25,1.2987,7.7922,22.0779,0.0,2876,683.1558,0.4889,0.0009,0.0009,16.6503
2026-07-12 16:00:00,95,65618,46830,18788,0.0807,95.7895,4.2105,0.0,3.1579,6529.0,9139.5,10668.58,7698.6,158.8,10,27,33,2.1053,3.1579,25.2632,0.0,3162,690.7158,0.4012,0.0008,0.0009,16.8299
2026-07-12 17:00:00,93,65647,46406,19241,0.0796,93.5484,6.4516,2.1505,4.3011,6589.0,8825.0,10486.16,7803.4,150.0,10,29,36,2.1505,4.3011,12.9032,0.0,2918,705.8817,0.4146,0.0009,0.0009,15.1655
2026-07-12 18:00:00,61,39788,28382,11406,0.0511,90.1639,9.8361,0.0,6.5574,6601.0,9696.0,10334.6,8449.0,134.0,9,21,28,0.0,6.5574,22.9508,0.0,1825,652.2623,0.4019,0.0008,0.0009,16.0004
2026-07-12 19:00:00,53,36364,25405,10959,0.0467,94.3396,5.6604,1.8868,1.8868,6604.0,9414.8,10038.72,9038.4,169.4,10,22,24,0.0,1.8868,24.5283,0.0,1761,686.1132,0.4314,0.0009,0.0009,16.069
2026-07-12 20:00:00,63,42950,29287,13663,0.0539,95.2381,4.7619,0.0,3.1746,6774.0,10143.1,10993.36,9472.7,162.6,10,24,31,0.0,1.5873,17.4603,0.0,2196,681.746,0.4665,0.0009,0.0009,16.0726
2026-07-12 21:00:00,55,38743,27847,10896,0.0493,96.3636,3.6364,0.0,1.8182,6541.0,8806.1,9070.32,8090.1,125.4,10,24,28,0.0,5.4545,16.3636,0.0,1636,704.4182,0.3913,0.0009,0.0009,15.0147
2026-07-12 22:00:00,34,23069,15940,7129,0.0307,100.0,0.0,0.0,0.0,6646.0,9679.05,10953.63,9221.7,158.35,9,20,24,0.0,0.0,20.5882,0.0,1189,678.5,0.4472,0.0009,0.0009,16.6784
2026-07-12 23:00:00,20,12762,8745,4017,0.0164,90.0,10.0,0.0,10.0,6517.5,8945.2,9708.24,8039.85,115.95,7,15,15,0.0,5.0,25.0,0.0,628,638.1,0.4593,0.0008,0.0009,15.6336
2026-07-13 00:00:00,24,16625,10783,5842,0.0206,95.8333,4.1667,4.1667,0.0,6943.5,10457.3,11776.5,9213.0,238.55,9,19,14,0.0,0.0,16.6667,0.0,827,692.7083,0.5418,0.0009,0.0009,14.1561
2026-07-13 01:00:00,18,11504,8611,2893,0.0142,77.7778,22.2222,5.5556,16.6667,6437.0,8034.0,8537.2,7220.6,124.35,8,16,13,5.5556,16.6667,16.6667,0.0,350,639.1111,0.336,0.0008,0.001,12.0982
2026-07-13 02:00:00,23,18009,12351,5658,0.0228,100.0,0.0,0.0,0.0,6638.0,7955.2,8236.78,6973.3,127.2,10,19,16,4.3478,0.0,8.6957,0.0,914,783.0,0.4581,0.001,0.001,16.1541
2026-07-13 03:00:00,33,25236,18434,6802,0.0319,96.9697,3.0303,0.0,0.0,6580.0,8837.4,9742.48,7924.6,153.2,10,18,23,3.0303,9.0909,21.2121,0.0,1119,764.7273,0.369,0.001,0.001,16.451
2026-07-13 04:00:00,27,19499,14191,5308,0.0238,96.2963,3.7037,3.7037,0.0,6696.0,8809.8,9319.44,7221.4,124.8,7,15,16,0.0,7.4074,22.2222,0.0,946,722.1852,0.374,0.0009,0.0009,17.8222
2026-07-13 05:00:00,30,17624,12007,5617,0.0221,93.3333,6.6667,3.3333,0.0,6579.0,7973.45,8799.41,6743.75,203.25,9,19,16,0.0,6.6667,13.3333,0.0,813,587.4667,0.4678,0.0007,0.0008,14.4739
2026-07-13 06:00:00,72,48886,34204,14682,0.0601,94.4444,5.5556,0.0,4.1667,6514.5,9002.25,10296.7,8946.3,161.85,10,28,33,4.1667,2.7778,13.8889,0.0,2313,678.9722,0.4292,0.0008,0.0009,15.754
2026-07-13 07:00:00,81,51976,35077,16899,0.0641,96.2963,3.7037,0.0,2.4691,6713.0,9820.0,10363.2,8981.0,183.0,10,27,30,0.0,2.4691,13.5802,0.0,2884,641.679,0.4818,0.0008,0.0008,17.0661
2026-07-13 08:00:00,51,34195,24163,10032,0.0428,98.0392,1.9608,1.9608,0.0,6459.0,9260.0,10097.5,7967.5,159.5,9,22,27,1.9608,5.8824,15.6863,0.0,1378,670.4902,0.4152,0.0008,0.0009,13.736
2026-07-13 09:00:00,140,97192,68867,28325,0.1299,97.1429,2.8571,0.0,1.4286,6525.0,9430.05,10616.18,8949.0,152.15,10,29,37,2.1429,4.2857,13.5714,0.0,4749,694.2286,0.4113,0.0009,0.001,16.7661
2026-07-13 10:00:00,117,77624,53255,24369,0.0959,95.7265,4.2735,0.0,0.0,6619.0,8956.0,9981.92,7799.0,161.4,10,28,38,0.8547,2.5641,26.4957,0.8547,3672,663.453,0.4576,0.0008,0.0009,15.0683
2026-07-13 11:00:00,112,77518,53862,23656,0.0976,95.5357,4.4643,0.0,1.7857,6572.0,8841.35,10632.55,8226.1,156.15,10,30,37,0.0,3.5714,24.1071,0.0,3914,692.125,0.4392,0.0009,0.0009,16.5455
2026-07-13 12:00:00,142,100065,71140,28925,0.1287,92.9577,7.0423,0.7042,4.9296,6545.5,9492.3,10334.66,8565.25,155.6,10,30,39,0.7042,7.7465,23.2394,0.7042,4592,704.6831,0.4066,0.0009,0.001,15.8755
2026-07-13 13:00:00,118,86638,63046,23592,0.1083,97.4576,2.5424,0.0,1.6949,6516.5,9781.9,10617.41,9358.15,158.45,10,28,37,1.6949,4.2373,15.2542,0.0,3757,734.2203,0.3742,0.0009,0.0009,15.9249
2026-07-13 14:00:00,145,98911,69438,29473,0.1271,93.1034,6.8966,2.069,3.4483,6469.0,8366.2,9986.08,7510.4,159.8,10,29,42,2.069,4.8276,22.7586,0.0,4524,682.1448,0.4245,0.0009,0.0009,15.3496
2026-07-13 15:00:00,136,91658,63130,28528,0.1159,94.1176,5.8824,2.2059,0.7353,6619.0,8590.25,10798.9,7680.5,149.0,10,27,38,1.4706,3.6765,13.9706,0.0,4471,673.9559,0.4519,0.0009,0.0009,15.6723
2026-07-13 16:00:00,118,80896,57005,23891,0.0998,94.9153,5.0847,1.6949,2.5424,6538.0,9169.75,10328.1,7566.35,173.6,10,26,37,2.5424,4.2373,17.7966,0.0,3826,685.5593,0.4191,0.0008,0.0009,16.0144
2026-07-13 17:00:00,124,88674,64593,24081,0.1147,96.7742,3.2258,0.0,2.4194,6578.0,8956.5,10729.95,8240.75,150.85,10,27,34,2.4194,2.4194,22.5806,0.0,3665,715.1129,0.3728,0.0009,0.001,15.2195
2026-07-13 18:00:00,67,47371,34152,13219,0.0606,97.0149,2.9851,0.0,1.4925,6407.0,8521.6,10243.76,7924.7,197.2,10,26,31,1.4925,4.4776,16.4179,0.0,2224,707.0299,0.3871,0.0009,0.0009,16.8243
2026-07-13 19:00:00,90,60836,42071,18765,0.0755,96.6667,3.3333,1.1111,1.1111,6692.0,9192.5,10676.37,8538.95,151.3,10,27,36,2.2222,2.2222,21.1111,0.0,2930,675.9556,0.446,0.0008,0.0009,15.6142
2026-07-13 20:00:00,63,43264,30242,13022,0.0537,93.6508,6.3492,1.5873,3.1746,6590.0,10084.1,11173.88,9010.2,158.9,9,23,27,1.5873,4.7619,12.6984,1.5873,2019,686.7302,0.4306,0.0009,0.0009,15.5045
2026-07-13 21:00:00,81,57527,38987,18540,0.0739,95.0617,4.9383,1.2346,3.7037,6824.0,9976.0,11354.4,9484.0,140.0,10,25,30,0.0,2.4691,23.4568,0.0,2967,710.2099,0.4755,0.0009,0.001,16.0032
2026-07-13 22:00:00,42,25062,18349,6713,0.0317,95.2381,4.7619,2.381,2.381,6521.5,9963.45,10576.05,9693.25,173.6,9,22,21,0.0,7.1429,19.0476,0.0,1115,596.7143,0.3659,0.0008,0.0008,16.6096
2026-07-13 23:00:00,36,22246,15789,6457,0.0276,97.2222,2.7778,2.7778,0.0,6378.0,7778.25,7987.7,7125.0,146.75,9,18,18,0.0,2.7778,27.7778,2.7778,904,617.9444,0.409,0.0008,0.0008,14.0003
2026-07-14 00:00:00,27,20609,13818,6791,0.0253,100.0,0.0,0.0,0.0,6848.0,8630.3,9508.12,7751.0,212.7,9,17,18,0.0,0.0,18.5185,0.0,1136,763.2963,0.4915,0.0009,0.0009,16.728
2026-07-14 01:00:00,24,15724,10443,5281,0.0197,91.6667,8.3333,4.1667,0.0,6521.5,8184.15,10170.06,7221.25,146.85,9,14,15,0.0,4.1667,16.6667,0.0,950,655.1667,0.5057,0.0008,0.0009,17.989
2026-07-14 02:00:00,31,20689,15530,5159,0.0314,93.5484,6.4516,6.4516,0.0,6443.0,8785.5,10169.7,8201.5,171.5,9,21,21,0.0,6.4516,9.6774,0.0,769,667.3871,0.3322,0.001,0.0011,14.906
2026-07-14 03:00:00,27,18738,13066,5672,0.0228,88.8889,11.1111,3.7037,7.4074,6674.0,10099.8,10465.3,8941.8,199.8,10,17,18,3.7037,0.0,11.1111,3.7037,699,694.0,0.4341,0.0008,0.001,12.3237
2026-07-14 04:00:00,17,10675,8325,2350,0.0128,100.0,0.0,0.0,0.0,6735.0,8317.4,9723.48,7578.2,194.8,7,13,13,5.8824,11.7647,29.4118,0.0,421,627.9412,0.2823,0.0008,0.0008,17.9149
2026-07-14 05:00:00,24,16126,10955,5171,0.021,95.8333,4.1667,0.0,0.0,6678.5,8870.8,9260.87,7933.55,134.35,8,15,19,0.0,4.1667,12.5,0.0,839,671.9167,0.472,0.0009,0.0009,16.2251
2026-07-14 06:00:00,52,31257,20284,10973,0.0394,96.1538,3.8462,0.0,3.8462,6555.0,10161.45,10856.4,9152.35,131.9,9,22,23,0.0,5.7692,25.0,0.0,1992,601.0962,0.541,0.0008,0.0008,18.1536
2026-07-14 07:00:00,87,61458,44312,17146,0.0802,97.7011,2.2989,2.2989,0.0,6612.0,8800.1,10325.78,7532.6,159.8,10,25,34,0.0,5.7471,19.5402,0.0,2740,706.4138,0.3869,0.0009,0.0009,15.9804
2026-07-14 08:00:00,74,50423,35399,15024,0.0637,93.2432,6.7568,0.0,4.0541,6693.5,8355.8,10160.2,7661.5,156.0,10,24,29,4.0541,2.7027,12.1622,0.0,2567,681.3919,0.4244,0.0009,0.0009,17.086
2026-07-14 09:00:00,110,85290,63252,22038,0.1079,94.5455,5.4545,0.0,2.7273,6514.0,8308.9,10193.53,7310.7,165.55,10,29,40,0.0,4.5455,12.7273,0.0,3645,775.3636,0.3484,0.001,0.001,16.5396
2026-07-14 10:00:00,122,86322,58112,28210,0.108,98.3607,1.6393,0.8197,0.8197,6666.0,10227.75,10835.78,8952.15,169.85,10,29,35,1.6393,3.2787,18.8525,0.0,4679,707.5574,0.4854,0.0009,0.0009,16.5863
2026-07-14 11:00:00,109,69393,48760,20633,0.0847,95.4128,4.5872,0.9174,2.7523,6576.0,9884.8,10708.6,9409.6,172.0,10,29,38,0.9174,0.0,18.3486,0.0,3055,636.633,0.4232,0.0008,0.0008,14.8064
2026-07-14 12:00:00,135,100679,70564,30115,0.1259,95.5556,4.4444,0.7407,2.963,6675.0,9608.2,10656.86,8414.2,169.0,10,30,38,0.0,5.1852,18.5185,0.0,4636,745.7704,0.4268,0.0009,0.001,15.3943
2026-07-14 13:00:00,122,85149,56749,28400,0.1084,95.9016,4.0984,1.6393,1.6393,6765.5,9226.15,10946.84,8295.8,162.95,10,29,34,1.6393,2.459,14.7541,0.0,4315,697.9426,0.5004,0.0009,0.0009,15.1937
2026-07-14 14:00:00,127,86842,59517,27325,0.1151,96.8504,3.1496,1.5748,0.7874,6595.0,8973.4,11178.56,7846.0,178.9,10,29,39,0.7874,2.3622,10.2362,0.0,4361,683.7953,0.4591,0.0009,0.0009,15.9597
2026-07-14 15:00:00,101,66291,45101,21190,0.0833,96.0396,3.9604,0.9901,0.0,6698.0,10625.0,11065.0,9662.0,145.0,10,27,34,0.9901,2.9703,16.8317,0.9901,3554,656.3465,0.4698,0.0008,0.0009,16.7721
2026-07-14 16:00:00,128,92711,67851,24860,0.119,98.4375,1.5625,0.0,0.7812,6522.0,9684.7,11058.86,9320.6,166.6,10,29,37,0.7812,1.5625,14.0625,0.0,3733,724.3047,0.3664,0.0009,0.0009,15.0161
2026-07-14 17:00:00,108,70376,48758,21618,0.0889,93.5185,6.4815,0.9259,2.7778,6551.0,9857.7,10904.12,9291.4,153.95,9,25,31,0.9259,7.4074,17.5926,0.0,3311,651.6296,0.4434,0.0008,0.0009,15.3159
2026-07-14 18:00:00,77,54505,38474,16031,0.0701,92.2078,7.7922,2.5974,1.2987,6546.0,8694.2,9531.24,7384.8,170.4,10,27,36,1.2987,5.1948,27.2727,0.0,2564,707.8571,0.4167,0.0009,0.001,15.994
2026-07-14 19:00:00,90,63195,43872,19323,0.0844,96.6667,3.3333,0.0,2.2222,6486.5,9588.65,11521.62,9361.35,172.9,10,28,31,0.0,6.6667,18.8889,0.0,3148,702.1667,0.4404,0.0009,0.001,16.2915
2026-07-14 20:00:00,83,56748,38861,17887,0.0718,97.5904,2.4096,0.0,0.0,6883.0,9847.5,10358.9,9288.9,180.3,10,27,35,2.4096,3.6145,19.2771,0.0,2535,683.7108,0.4603,0.0009,0.0009,14.1723
2026-07-14 21:00:00,79,52053,37274,14779,0.066,97.4684,2.5316,0.0,0.0,6438.0,8649.3,11135.94,7646.6,154.2,10,30,32,1.2658,5.0633,21.519,0.0,2312,658.8987,0.3965,0.0008,0.0009,15.6438
2026-07-14 22:00:00,34,24785,18963,5822,0.0322,97.0588,2.9412,0.0,0.0,6497.5,10042.0,10939.35,9347.75,133.2,9,21,24,2.9412,2.9412,23.5294,0.0,849,728.9706,0.307,0.0009,0.001,14.5826
2026-07-14 23:00:00,37,21687,14803,6884,0.026,91.8919,8.1081,0.0,2.7027,6580.0,8963.0,10846.52,7807.4,139.4,9,20,19,0.0,5.4054,21.6216,0.0,1079,586.1351,0.465,0.0007,0.0008,15.674
2026-07-15 00:00:00,30,20651,14603,6048,0.0276,96.6667,3.3333,0.0,3.3333,6374.0,8971.85,9672.49,7838.15,126.0,9,18,19,3.3333,10.0,16.6667,3.3333,753,688.3667,0.4142,0.0009,0.001,12.4504
2026-07-15 01:00:00,36,26068,18857,7211,0.0315,97.2222,2.7778,0.0,0.0,6629.0,9837.75,10673.85,9163.25,171.5,10,20,24,0.0,2.7778,22.2222,0.0,1214,724.1111,0.3824,0.0009,0.0009,16.8354
2026-07-15 02:00:00,34,22402,15055,7347,0.0302,91.1765,8.8235,2.9412,2.9412,6607.5,8846.8,9836.49,7868.95,173.45,10,21,22,2.9412,5.8824,20.5882,0.0,1205,658.8824,0.488,0.0009,0.001,16.4013
2026-07-15 03:00:00,31,19263,13413,5850,0.0239,93.5484,6.4516,3.2258,0.0,6805.0,9567.0,10501.4,9130.0,164.0,10,20,20,3.2258,3.2258,16.129,0.0,948,621.3871,0.4361,0.0008,0.0008,16.2051
2026-07-15 04:00:00,20,15527,11873,3654,0.0194,90.0,10.0,0.0,5.0,6445.5,10082.55,10258.11,9247.45,115.3,10,16,16,0.0,5.0,10.0,0.0,568,776.35,0.3078,0.001,0.0011,15.5446
2026-07-15 05:00:00,19,12518,8140,4378,0.0154,94.7368,5.2632,5.2632,0.0,7093.0,9034.1,9848.42,7765.2,129.6,8,15,14,0.0,5.2632,21.0526,0.0,677,658.8421,0.5378,0.0008,0.0009,15.4637
